OMRÅDE;KØN;CIVILSTAND;TID;ALDER;INDHOLD
Aarhus;Kvinder;Fraskilt;2019K4;38 år;167
Aarhus;Kvinder;Fraskilt;2019K4;39 år;191
Aarhus;Kvinder;Fraskilt;2019K4;40 år;189
Aarhus;Kvinder;Fraskilt;2020K4;30 år;47
Aarhus;Kvinder;Fraskilt;2020K4;31 år;68
Aarhus;Kvinder;Fraskilt;2020K4;32 år;78
Aarhus;Kvinder;Fraskilt;2020K4;33 år;91
Aarhus;Kvinder;Fraskilt;2020K4;34 år;104
Aarhus;Kvinder;Fraskilt;2020K4;35 år;114
Aarhus;Kvinder;Fraskilt;2020K4;36 år;146
Aarhus;Kvinder;Fraskilt;2020K4;37 år;147
Aarhus;Kvinder;Fraskilt;2020K4;38 år;186
Aarhus;Kvinder;Fraskilt;2020K4;39 år;181
Aarhus;Kvinder;Fraskilt;2020K4;40 år;207
Odense;Mænd;Ugift;2016K4;30 år;1057
Odense;Mænd;Ugift;2016K4;31 år;904
Odense;Mænd;Ugift;2016K4;32 år;772
Odense;Mænd;Ugift;2016K4;33 år;730
Odense;Mænd;Ugift;2016K4;34 år;657
Odense;Mænd;Ugift;2016K4;35 år;620
Odense;Mænd;Ugift;2016K4;36 år;626
Odense;Mænd;Ugift;2016K4;37 år;520
Odense;Mænd;Ugift;2016K4;38 år;495
Odense;Mænd;Ugift;2016K4;39 år;473
Odense;Mænd;Ugift;2016K4;40 år;523
Odense;Mænd;Ugift;2017K4;30 år;1133
Odense;Mænd;Ugift;2017K4;31 år;960
Odense;Mænd;Ugift;2017K4;32 år;842
Odense;Mænd;Ugift;2017K4;33 år;719
Odense;Mænd;Ugift;2017K4;34 år;678
Odense;Mænd;Ugift;2017K4;35 år;607
Odense;Mænd;Ugift;2017K4;36 år;573
Odense;Mænd;Ugift;2017K4;37 år;570
Odense;Mænd;Ugift;2017K4;38 år;489
Odense;Mænd;Ugift;2017K4;39 år;465
Odense;Mænd;Ugift;2017K4;40 år;449
Odense;Mænd;Ugift;2018K4;30 år;1232
Odense;Mænd;Ugift;2018K4;31 år;1028
Odense;Mænd;Ugift;2018K4;32 år;899
Odense;Mænd;Ugift;2018K4;33 år;799
Odense;Mænd;Ugift;2018K4;34 år;693
Odense;Mænd;Ugift;2018K4;35 år;630
Odense;Mænd;Ugift;2018K4;36 år;575
Odense;Mænd;Ugift;2018K4;37 år;536
Odense;Mænd;Ugift;2018K4;38 år;544
Odense;Mænd;Ugift;2018K4;39 år;463
Odense;Mænd;Ugift;2018K4;40 år;455
Odense;Mænd;Ugift;2019K4;30 år;1294
Odense;Mænd;Ugift;2019K4;31 år;1118
Odense;Mænd;Ugift;2019K4;32 år;920
Odense;Mænd;Ugift;2019K4;33 år;807
Odense;Mænd;Ugift;2019K4;34 år;731
Odense;Mænd;Ugift;2019K4;35 år;651
Odense;Mænd;Ugift;2019K4;36 år;564
Odense;Mænd;Ugift;2019K4;37 år;532
Odense;Mænd;Ugift;2019K4;38 år;515
Odense;Mænd;Ugift;2019K4;39 år;526
Odense;Mænd;Ugift;2019K4;40 år;447
Odense;Mænd;Ugift;2020K4;30 år;1273
Odense;Mænd;Ugift;2020K4;31 år;1143
Odense;Mænd;Ugift;2020K4;32 år;1008
Odense;Mænd;Ugift;2020K4;33 år;854
Odense;Mænd;Ugift;2020K4;34 år;759
Odense;Mænd;Ugift;2020K4;35 år;695
Odense;Mænd;Ugift;2020K4;36 år;599
Odense;Mænd;Ugift;2020K4;37 år;533
Odense;Mænd;Ugift;2020K4;38 år;498
Odense;Mænd;Ugift;2020K4;39 år;477
Odense;Mænd;Ugift;2020K4;40 år;487
Odense;Mænd;Gift/separeret;2016K4;30 år;321
Odense;Mænd;Gift/separeret;2016K4;31 år;355
Odense;Mænd;Gift/separeret;2016K4;32 år;367
Odense;Mænd;Gift/separeret;2016K4;33 år;429
Odense;Mænd;Gift/separeret;2016K4;34 år;449
Odense;Mænd;Gift/separeret;2016K4;35 år;493
Odense;Mænd;Gift/separeret;2016K4;36 år;535
Odense;Mænd;Gift/separeret;2016K4;37 år;552
Odense;Mænd;Gift/separeret;2016K4;38 år;524
Odense;Mænd;Gift/separeret;2016K4;39 år;539
Odense;Mænd;Gift/separeret;2016K4;40 år;622
Odense;Mænd;Gift/separeret;2017K4;30 år;331
Odense;Mænd;Gift/separeret;2017K4;31 år;366
Odense;Mænd;Gift/separeret;2017K4;32 år;389
Odense;Mænd;Gift/separeret;2017K4;33 år;383
Odense;Mænd;Gift/separeret;2017K4;34 år;452
Odense;Mænd;Gift/separeret;2017K4;35 år;478
Odense;Mænd;Gift/separeret;2017K4;36 år;504
Odense;Mænd;Gift/separeret;2017K4;37 år;559
Odense;Mænd;Gift/separeret;2017K4;38 år;557
Odense;Mænd;Gift/separeret;2017K4;39 år;533
Odense;Mænd;Gift/separeret;2017K4;40 år;551
Odense;Mænd;Gift/separeret;2018K4;30 år;318
Odense;Mænd;Gift/separeret;2018K4;31 år;388
Odense;Mænd;Gift/separeret;2018K4;32 år;410
Odense;Mænd;Gift/separeret;2018K4;33 år;424
Odense;Mænd;Gift/separeret;2018K4;34 år;408
Odense;Mænd;Gift/separeret;2018K4;35 år;472
Odense;Mænd;Gift/separeret;2018K4;36 år;497
Odense;Mænd;Gift/separeret;2018K4;37 år;522
Odense;Mænd;Gift/separeret;2018K4;38 år;576
Odense;Mænd;Gift/separeret;2018K4;39 år;589
Odense;Mænd;Gift/separeret;2018K4;40 år;552
Odense;Mænd;Gift/separeret;2019K4;30 år;340
Odense;Mænd;Gift/separeret;2019K4;31 år;364
Odense;Mænd;Gift/separeret;2019K4;32 år;427
Odense;Mænd;Gift/separeret;2019K4;33 år;472
Odense;Mænd;Gift/separeret;2019K4;34 år;456
Odense;Mænd;Gift/separeret;2019K4;35 år;439
Odense;Mænd;Gift/separeret;2019K4;36 år;483
Odense;Mænd;Gift/separeret;2019K4;37 år;505
Odense;Mænd;Gift/separeret;2019K4;38 år;521
Odense;Mænd;Gift/separeret;2019K4;39 år;593
Odense;Mænd;Gift/separeret;2019K4;40 år;586
Odense;Mænd;Gift/separeret;2020K4;30 år;363
Odense;Mænd;Gift/separeret;2020K4;31 år;379
Odense;Mænd;Gift/separeret;2020K4;32 år;414
Odense;Mænd;Gift/separeret;2020K4;33 år;435
Odense;Mænd;Gift/separeret;2020K4;34 år;465
Odense;Mænd;Gift/separeret;2020K4;35 år;465
Odense;Mænd;Gift/separeret;2020K4;36 år;452
Odense;Mænd;Gift/separeret;2020K4;37 år;486
Odense;Mænd;Gift/separeret;2020K4;38 år;509
Odense;Mænd;Gift/separeret;2020K4;39 år;532
Odense;Mænd;Gift/separeret;2020K4;40 år;604
Odense;Mænd;Enke/enkemand;2016K4;30 år;0
Odense;Mænd;Enke/enkemand;2016K4;31 år;1
Odense;Mænd;Enke/enkemand;2016K4;32 år;0
Odense;Mænd;Enke/enkemand;2016K4;33 år;0
Odense;Mænd;Enke/enkemand;2016K4;34 år;0
Odense;Mænd;Enke/enkemand;2016K4;35 år;1
Odense;Mænd;Enke/enkemand;2016K4;36 år;0
Odense;Mænd;Enke/enkemand;2016K4;37 år;0
Odense;Mænd;Enke/enkemand;2016K4;38 år;1
Odense;Mænd;Enke/enkemand;2016K4;39 år;1
Odense;Mænd;Enke/enkemand;2016K4;40 år;1
Odense;Mænd;Enke/enkemand;2017K4;30 år;0
Odense;Mænd;Enke/enkemand;2017K4;31 år;0
Odense;Mænd;Enke/enkemand;2017K4;32 år;1
Odense;Mænd;Enke/enkemand;2017K4;33 år;0
Odense;Mænd;Enke/enkemand;2017K4;34 år;0
Odense;Mænd;Enke/enkemand;2017K4;35 år;0
Odense;Mænd;Enke/enkemand;2017K4;36 år;1
Odense;Mænd;Enke/enkemand;2017K4;37 år;0
Odense;Mænd;Enke/enkemand;2017K4;38 år;0
Odense;Mænd;Enke/enkemand;2017K4;39 år;3
Odense;Mænd;Enke/enkemand;2017K4;40 år;1
Odense;Mænd;Enke/enkemand;2018K4;30 år;0
Odense;Mænd;Enke/enkemand;2018K4;31 år;0
Odense;Mænd;Enke/enkemand;2018K4;32 år;0
Odense;Mænd;Enke/enkemand;2018K4;33 år;1
Odense;Mænd;Enke/enkemand;2018K4;34 år;0
Odense;Mænd;Enke/enkemand;2018K4;35 år;1
Odense;Mænd;Enke/enkemand;2018K4;36 år;0
Odense;Mænd;Enke/enkemand;2018K4;37 år;1
Odense;Mænd;Enke/enkemand;2018K4;38 år;0
Odense;Mænd;Enke/enkemand;2018K4;39 år;0
Odense;Mænd;Enke/enkemand;2018K4;40 år;3
Odense;Mænd;Enke/enkemand;2019K4;30 år;0
Odense;Mænd;Enke/enkemand;2019K4;31 år;0
Odense;Mænd;Enke/enkemand;2019K4;32 år;0
Odense;Mænd;Enke/enkemand;2019K4;33 år;2
Odense;Mænd;Enke/enkemand;2019K4;34 år;1
Odense;Mænd;Enke/enkemand;2019K4;35 år;0
Odense;Mænd;Enke/enkemand;2019K4;36 år;0
Odense;Mænd;Enke/enkemand;2019K4;37 år;0
Odense;Mænd;Enke/enkemand;2019K4;38 år;1
Odense;Mænd;Enke/enkemand;2019K4;39 år;0
Odense;Mænd;Enke/enkemand;2019K4;40 år;0
Odense;Mænd;Enke/enkemand;2020K4;30 år;0
Odense;Mænd;Enke/enkemand;2020K4;31 år;0
Odense;Mænd;Enke/enkemand;2020K4;32 år;0
Odense;Mænd;Enke/enkemand;2020K4;33 år;1
Odense;Mænd;Enke/enkemand;2020K4;34 år;2
Odense;Mænd;Enke/enkemand;2020K4;35 år;1
Odense;Mænd;Enke/enkemand;2020K4;36 år;0
Odense;Mænd;Enke/enkemand;2020K4;37 år;0
Odense;Mænd;Enke/enkemand;2020K4;38 år;0
Odense;Mænd;Enke/enkemand;2020K4;39 år;3
Odense;Mænd;Enke/enkemand;2020K4;40 år;0
Odense;Mænd;Fraskilt;2016K4;30 år;21
Odense;Mænd;Fraskilt;2016K4;31 år;29
Odense;Mænd;Fraskilt;2016K4;32 år;31
Odense;Mænd;Fraskilt;2016K4;33 år;33
Odense;Mænd;Fraskilt;2016K4;34 år;50
Odense;Mænd;Fraskilt;2016K4;35 år;65
Odense;Mænd;Fraskilt;2016K4;36 år;85
Odense;Mænd;Fraskilt;2016K4;37 år;95
Odense;Mænd;Fraskilt;2016K4;38 år;95
Odense;Mænd;Fraskilt;2016K4;39 år;95
Odense;Mænd;Fraskilt;2016K4;40 år;116
Odense;Mænd;Fraskilt;2017K4;30 år;22
Odense;Mænd;Fraskilt;2017K4;31 år;33
Odense;Mænd;Fraskilt;2017K4;32 år;34
Odense;Mænd;Fraskilt;2017K4;33 år;37
Odense;Mænd;Fraskilt;2017K4;34 år;43
Odense;Mænd;Fraskilt;2017K4;35 år;56
Odense;Mænd;Fraskilt;2017K4;36 år;66
Odense;Mænd;Fraskilt;2017K4;37 år;94
Odense;Mænd;Fraskilt;2017K4;38 år;105
Odense;Mænd;Fraskilt;2017K4;39 år;98
Odense;Mænd;Fraskilt;2017K4;40 år;95
Odense;Mænd;Fraskilt;2018K4;30 år;20
Odense;Mænd;Fraskilt;2018K4;31 år;28
Odense;Mænd;Fraskilt;2018K4;32 år;29
Odense;Mænd;Fraskilt;2018K4;33 år;47
Odense;Mænd;Fraskilt;2018K4;34 år;38
Odense;Mænd;Fraskilt;2018K4;35 år;52
Odense;Mænd;Fraskilt;2018K4;36 år;60
Odense;Mænd;Fraskilt;2018K4;37 år;73
Odense;Mænd;Fraskilt;2018K4;38 år;98
Odense;Mænd;Fraskilt;2018K4;39 år;115
Odense;Mænd;Fraskilt;2018K4;40 år;108
Odense;Mænd;Fraskilt;2019K4;30 år;18
Odense;Mænd;Fraskilt;2019K4;31 år;20
Odense;Mænd;Fraskilt;2019K4;32 år;34
Odense;Mænd;Fraskilt;2019K4;33 år;43
Odense;Mænd;Fraskilt;2019K4;34 år;49
Odense;Mænd;Fraskilt;2019K4;35 år;43
Odense;Mænd;Fraskilt;2019K4;36 år;61
Odense;Mænd;Fraskilt;2019K4;37 år;72
Odense;Mænd;Fraskilt;2019K4;38 år;79
Odense;Mænd;Fraskilt;2019K4;39 år;93
Odense;Mænd;Fraskilt;2019K4;40 år;117
Odense;Mænd;Fraskilt;2020K4;30 år;28
Odense;Mænd;Fraskilt;2020K4;31 år;23
Odense;Mænd;Fraskilt;2020K4;32 år;28
Odense;Mænd;Fraskilt;2020K4;33 år;38
Odense;Mænd;Fraskilt;2020K4;34 år;48
Odense;Mænd;Fraskilt;2020K4;35 år;60
Odense;Mænd;Fraskilt;2020K4;36 år;53
Odense;Mænd;Fraskilt;2020K4;37 år;70
Odense;Mænd;Fraskilt;2020K4;38 år;84
Odense;Mænd;Fraskilt;2020K4;39 år;80
Odense;Mænd;Fraskilt;2020K4;40 år;91
Odense;Kvinder;Ugift;2016K4;30 år;801
Odense;Kvinder;Ugift;2016K4;31 år;701
Odense;Kvinder;Ugift;2016K4;32 år;650
Odense;Kvinder;Ugift;2016K4;33 år;519
Odense;Kvinder;Ugift;2016K4;34 år;484
Odense;Kvinder;Ugift;2016K4;35 år;427
Odense;Kvinder;Ugift;2016K4;36 år;388
Odense;Kvinder;Ugift;2016K4;37 år;374
Odense;Kvinder;Ugift;2016K4;38 år;360
Odense;Kvinder;Ugift;2016K4;39 år;345
Odense;Kvinder;Ugift;2016K4;40 år;335
Odense;Kvinder;Ugift;2017K4;30 år;828
Odense;Kvinder;Ugift;2017K4;31 år;684
Odense;Kvinder;Ugift;2017K4;32 år;626
Odense;Kvinder;Ugift;2017K4;33 år;602
Odense;Kvinder;Ugift;2017K4;34 år;475
Odense;Kvinder;Ugift;2017K4;35 år;453
Odense;Kvinder;Ugift;2017K4;36 år;402
Odense;Kvinder;Ugift;2017K4;37 år;367
Odense;Kvinder;Ugift;2017K4;38 år;351
Odense;Kvinder;Ugift;2017K4;39 år;340
Odense;Kvinder;Ugift;2017K4;40 år;335
Odense;Kvinder;Ugift;2018K4;30 år;922
Odense;Kvinder;Ugift;2018K4;31 år;743
Odense;Kvinder;Ugift;2018K4;32 år;638
Odense;Kvinder;Ugift;2018K4;33 år;574
Odense;Kvinder;Ugift;2018K4;34 år;556
Odense;Kvinder;Ugift;2018K4;35 år;444
Odense;Kvinder;Ugift;2018K4;36 år;452
Odense;Kvinder;Ugift;2018K4;37 år;372
Odense;Kvinder;Ugift;2018K4;38 år;343
Odense;Kvinder;Ugift;2018K4;39 år;337
Odense;Kvinder;Ugift;2018K4;40 år;333
Odense;Kvinder;Ugift;2019K4;30 år;954
Odense;Kvinder;Ugift;2019K4;31 år;826
Odense;Kvinder;Ugift;2019K4;32 år;655
Odense;Kvinder;Ugift;2019K4;33 år;591
Odense;Kvinder;Ugift;2019K4;34 år;535
Odense;Kvinder;Ugift;2019K4;35 år;517
Odense;Kvinder;Ugift;2019K4;36 år;424
Odense;Kvinder;Ugift;2019K4;37 år;419
Odense;Kvinder;Ugift;2019K4;38 år;352
Odense;Kvinder;Ugift;2019K4;39 år;337
Odense;Kvinder;Ugift;2019K4;40 år;323
Odense;Kvinder;Ugift;2020K4;30 år;1006
Odense;Kvinder;Ugift;2020K4;31 år;875
Odense;Kvinder;Ugift;2020K4;32 år;730
Odense;Kvinder;Ugift;2020K4;33 år;601
Odense;Kvinder;Ugift;2020K4;34 år;546
Odense;Kvinder;Ugift;2020K4;35 år;488
Odense;Kvinder;Ugift;2020K4;36 år;488
Odense;Kvinder;Ugift;2020K4;37 år;388
Odense;Kvinder;Ugift;2020K4;38 år;402
Odense;Kvinder;Ugift;2020K4;39 år;348
Odense;Kvinder;Ugift;2020K4;40 år;318
Odense;Kvinder;Gift/separeret;2016K4;30 år;416
Odense;Kvinder;Gift/separeret;2016K4;31 år;445
Odense;Kvinder;Gift/separeret;2016K4;32 år;463
Odense;Kvinder;Gift/separeret;2016K4;33 år;482
Odense;Kvinder;Gift/separeret;2016K4;34 år;459
Odense;Kvinder;Gift/separeret;2016K4;35 år;541
Odense;Kvinder;Gift/separeret;2016K4;36 år;624
Odense;Kvinder;Gift/separeret;2016K4;37 år;607
Odense;Kvinder;Gift/separeret;2016K4;38 år;686
Odense;Kvinder;Gift/separeret;2016K4;39 år;623
Odense;Kvinder;Gift/separeret;2016K4;40 år;701
Odense;Kvinder;Gift/separeret;2017K4;30 år;436
Odense;Kvinder;Gift/separeret;2017K4;31 år;466
Odense;Kvinder;Gift/separeret;2017K4;32 år;476
Odense;Kvinder;Gift/separeret;2017K4;33 år;480
Odense;Kvinder;Gift/separeret;2017K4;34 år;500
Odense;Kvinder;Gift/separeret;2017K4;35 år;459
Odense;Kvinder;Gift/separeret;2017K4;36 år;546
Odense;Kvinder;Gift/separeret;2017K4;37 år;625
Odense;Kvinder;Gift/separeret;2017K4;38 år;604
Odense;Kvinder;Gift/separeret;2017K4;39 år;695
Odense;Kvinder;Gift/separeret;2017K4;40 år;621
Odense;Kvinder;Gift/separeret;2018K4;30 år;417
Odense;Kvinder;Gift/separeret;2018K4;31 år;462
Odense;Kvinder;Gift/separeret;2018K4;32 år;501
Odense;Kvinder;Gift/separeret;2018K4;33 år;500
Odense;Kvinder;Gift/separeret;2018K4;34 år;497
Odense;Kvinder;Gift/separeret;2018K4;35 år;507
Odense;Kvinder;Gift/separeret;2018K4;36 år;467
Odense;Kvinder;Gift/separeret;2018K4;37 år;542
Odense;Kvinder;Gift/separeret;2018K4;38 år;638
Odense;Kvinder;Gift/separeret;2018K4;39 år;613
Odense;Kvinder;Gift/separeret;2018K4;40 år;684
Odense;Kvinder;Gift/separeret;2019K4;30 år;467
Odense;Kvinder;Gift/separeret;2019K4;31 år;474
Odense;Kvinder;Gift/separeret;2019K4;32 år;489
Odense;Kvinder;Gift/separeret;2019K4;33 år;531
Odense;Kvinder;Gift/separeret;2019K4;34 år;533
Odense;Kvinder;Gift/separeret;2019K4;35 år;511
Odense;Kvinder;Gift/separeret;2019K4;36 år;507
Odense;Kvinder;Gift/separeret;2019K4;37 år;478
Odense;Kvinder;Gift/separeret;2019K4;38 år;561
Odense;Kvinder;Gift/separeret;2019K4;39 år;626
Odense;Kvinder;Gift/separeret;2019K4;40 år;620
Odense;Kvinder;Gift/separeret;2020K4;30 år;474
Odense;Kvinder;Gift/separeret;2020K4;31 år;478
Odense;Kvinder;Gift/separeret;2020K4;32 år;497
Odense;Kvinder;Gift/separeret;2020K4;33 år;503
Odense;Kvinder;Gift/separeret;2020K4;34 år;537
Odense;Kvinder;Gift/separeret;2020K4;35 år;546
Odense;Kvinder;Gift/separeret;2020K4;36 år;520
Odense;Kvinder;Gift/separeret;2020K4;37 år;515
Odense;Kvinder;Gift/separeret;2020K4;38 år;485
Odense;Kvinder;Gift/separeret;2020K4;39 år;571
Odense;Kvinder;Gift/separeret;2020K4;40 år;621
Odense;Kvinder;Enke/enkemand;2016K4;30 år;0
Odense;Kvinder;Enke/enkemand;2016K4;31 år;0
Odense;Kvinder;Enke/enkemand;2016K4;32 år;0
Odense;Kvinder;Enke/enkemand;2016K4;33 år;1
Odense;Kvinder;Enke/enkemand;2016K4;34 år;3
Odense;Kvinder;Enke/enkemand;2016K4;35 år;3
Odense;Kvinder;Enke/enkemand;2016K4;36 år;5
Odense;Kvinder;Enke/enkemand;2016K4;37 år;2
Odense;Kvinder;Enke/enkemand;2016K4;38 år;9
Odense;Kvinder;Enke/enkemand;2016K4;39 år;4
Odense;Kvinder;Enke/enkemand;2016K4;40 år;6
Odense;Kvinder;Enke/enkemand;2017K4;30 år;0
Odense;Kvinder;Enke/enkemand;2017K4;31 år;0
Odense;Kvinder;Enke/enkemand;2017K4;32 år;0
Odense;Kvinder;Enke/enkemand;2017K4;33 år;1
Odense;Kvinder;Enke/enkemand;2017K4;34 år;1
Odense;Kvinder;Enke/enkemand;2017K4;35 år;4
Odense;Kvinder;Enke/enkemand;2017K4;36 år;3
Odense;Kvinder;Enke/enkemand;2017K4;37 år;6
Odense;Kvinder;Enke/enkemand;2017K4;38 år;2
Odense;Kvinder;Enke/enkemand;2017K4;39 år;8
Odense;Kvinder;Enke/enkemand;2017K4;40 år;6
Odense;Kvinder;Enke/enkemand;2018K4;30 år;3
Odense;Kvinder;Enke/enkemand;2018K4;31 år;1
Odense;Kvinder;Enke/enkemand;2018K4;32 år;0
Odense;Kvinder;Enke/enkemand;2018K4;33 år;0
Odense;Kvinder;Enke/enkemand;2018K4;34 år;2
Odense;Kvinder;Enke/enkemand;2018K4;35 år;2
Odense;Kvinder;Enke/enkemand;2018K4;36 år;4
Odense;Kvinder;Enke/enkemand;2018K4;37 år;4
Odense;Kvinder;Enke/enkemand;2018K4;38 år;7
Odense;Kvinder;Enke/enkemand;2018K4;39 år;4
Odense;Kvinder;Enke/enkemand;2018K4;40 år;7
Odense;Kvinder;Enke/enkemand;2019K4;30 år;0
Odense;Kvinder;Enke/enkemand;2019K4;31 år;3
Odense;Kvinder;Enke/enkemand;2019K4;32 år;1
Odense;Kvinder;Enke/enkemand;2019K4;33 år;0
Odense;Kvinder;Enke/enkemand;2019K4;34 år;2
Odense;Kvinder;Enke/enkemand;2019K4;35 år;2
Odense;Kvinder;Enke/enkemand;2019K4;36 år;2
Odense;Kvinder;Enke/enkemand;2019K4;37 år;3
Odense;Kvinder;Enke/enkemand;2019K4;38 år;3
Odense;Kvinder;Enke/enkemand;2019K4;39 år;8
Odense;Kvinder;Enke/enkemand;2019K4;40 år;5
Odense;Kvinder;Enke/enkemand;2020K4;30 år;0
Odense;Kvinder;Enke/enkemand;2020K4;31 år;0
Odense;Kvinder;Enke/enkemand;2020K4;32 år;3
Odense;Kvinder;Enke/enkemand;2020K4;33 år;1
Odense;Kvinder;Enke/enkemand;2020K4;34 år;0
Odense;Kvinder;Enke/enkemand;2020K4;35 år;2
Odense;Kvinder;Enke/enkemand;2020K4;36 år;1
Odense;Kvinder;Enke/enkemand;2020K4;37 år;3
Odense;Kvinder;Enke/enkemand;2020K4;38 år;3
Odense;Kvinder;Enke/enkemand;2020K4;39 år;3
Odense;Kvinder;Enke/enkemand;2020K4;40 år;10
Odense;Kvinder;Fraskilt;2016K4;30 år;53
Odense;Kvinder;Fraskilt;2016K4;31 år;39
Odense;Kvinder;Fraskilt;2016K4;32 år;51
Odense;Kvinder;Fraskilt;2016K4;33 år;93
Odense;Kvinder;Fraskilt;2016K4;34 år;90
Odense;Kvinder;Fraskilt;2016K4;35 år;96
Odense;Kvinder;Fraskilt;2016K4;36 år;106
Odense;Kvinder;Fraskilt;2016K4;37 år;148
Odense;Kvinder;Fraskilt;2016K4;38 år;153
Odense;Kvinder;Fraskilt;2016K4;39 år;151
Odense;Kvinder;Fraskilt;2016K4;40 år;190
Odense;Kvinder;Fraskilt;2017K4;30 år;45
Odense;Kvinder;Fraskilt;2017K4;31 år;57
Odense;Kvinder;Fraskilt;2017K4;32 år;51
Odense;Kvinder;Fraskilt;2017K4;33 år;58
Odense;Kvinder;Fraskilt;2017K4;34 år;102
Odense;Kvinder;Fraskilt;2017K4;35 år;92
Odense;Kvinder;Fraskilt;2017K4;36 år;102
Odense;Kvinder;Fraskilt;2017K4;37 år;117
Odense;Kvinder;Fraskilt;2017K4;38 år;156
Odense;Kvinder;Fraskilt;2017K4;39 år;164
Odense;Kvinder;Fraskilt;2017K4;40 år;163
Odense;Kvinder;Fraskilt;2018K4;30 år;47
Odense;Kvinder;Fraskilt;2018K4;31 år;49
Odense;Kvinder;Fraskilt;2018K4;32 år;67
Odense;Kvinder;Fraskilt;2018K4;33 år;61
Odense;Kvinder;Fraskilt;2018K4;34 år;70
Odense;Kvinder;Fraskilt;2018K4;35 år;102
Odense;Kvinder;Fraskilt;2018K4;36 år;97
Odense;Kvinder;Fraskilt;2018K4;37 år;105
Odense;Kvinder;Fraskilt;2018K4;38 år;126
Odense;Kvinder;Fraskilt;2018K4;39 år;155
Odense;Kvinder;Fraskilt;2018K4;40 år;177
Odense;Kvinder;Fraskilt;2019K4;30 år;39
Odense;Kvinder;Fraskilt;2019K4;31 år;49
Odense;Kvinder;Fraskilt;2019K4;32 år;56
Odense;Kvinder;Fraskilt;2019K4;33 år;76
Odense;Kvinder;Fraskilt;2019K4;34 år;64
Odense;Kvinder;Fraskilt;2019K4;35 år;85
Odense;Kvinder;Fraskilt;2019K4;36 år;113
Odense;Kvinder;Fraskilt;2019K4;37 år;104
Odense;Kvinder;Fraskilt;2019K4;38 år;105
Odense;Kvinder;Fraskilt;2019K4;39 år;142
Odense;Kvinder;Fraskilt;2019K4;40 år;154
Odense;Kvinder;Fraskilt;2020K4;30 år;39
Odense;Kvinder;Fraskilt;2020K4;31 år;41
Odense;Kvinder;Fraskilt;2020K4;32 år;54
Odense;Kvinder;Fraskilt;2020K4;33 år;63
Odense;Kvinder;Fraskilt;2020K4;34 år;84
Odense;Kvinder;Fraskilt;2020K4;35 år;75
Odense;Kvinder;Fraskilt;2020K4;36 år;98
Odense;Kvinder;Fraskilt;2020K4;37 år;121
Odense;Kvinder;Fraskilt;2020K4;38 år;110
Odense;Kvinder;Fraskilt;2020K4;39 år;115
Odense;Kvinder;Fraskilt;2020K4;40 år;152
