OMRÅDE,KØN,CIVILSTAND,TID,ALDER,INDHOLD
Aarhus,Kvinder,Fraskilt,2019,36,131
Aarhus,Kvinder,Fraskilt,2019,37,160
Aarhus,Kvinder,Fraskilt,2019,38,167
Aarhus,Kvinder,Fraskilt,2019,39,191
Aarhus,Kvinder,Fraskilt,2019,40,189
Aarhus,Kvinder,Fraskilt,2020,30,47
Aarhus,Kvinder,Fraskilt,2020,31,68
Aarhus,Kvinder,Fraskilt,2020,32,78
Aarhus,Kvinder,Fraskilt,2020,33,91
Aarhus,Kvinder,Fraskilt,2020,34,104
Aarhus,Kvinder,Fraskilt,2020,35,114
Aarhus,Kvinder,Fraskilt,2020,36,146
Aarhus,Kvinder,Fraskilt,2020,37,147
Aarhus,Kvinder,Fraskilt,2020,38,186
Aarhus,Kvinder,Fraskilt,2020,39,181
Aarhus,Kvinder,Fraskilt,2020,40,207
Odense,Mænd,Ugift,2016,30,1057
Odense,Mænd,Ugift,2016,31,904
Odense,Mænd,Ugift,2016,32,772
Odense,Mænd,Ugift,2016,33,730
Odense,Mænd,Ugift,2016,34,657
Odense,Mænd,Ugift,2016,35,620
Odense,Mænd,Ugift,2016,36,626
Odense,Mænd,Ugift,2016,37,520
Odense,Mænd,Ugift,2016,38,495
Odense,Mænd,Ugift,2016,39,473
Odense,Mænd,Ugift,2016,40,523
Odense,Mænd,Ugift,2017,30,1133
Odense,Mænd,Ugift,2017,31,960
Odense,Mænd,Ugift,2017,32,842
Odense,Mænd,Ugift,2017,33,719
Odense,Mænd,Ugift,2017,34,678
Odense,Mænd,Ugift,2017,35,607
Odense,Mænd,Ugift,2017,36,573
Odense,Mænd,Ugift,2017,37,570
Odense,Mænd,Ugift,2017,38,489
Odense,Mænd,Ugift,2017,39,465
Odense,Mænd,Ugift,2017,40,449
Odense,Mænd,Ugift,2018,30,1232
Odense,Mænd,Ugift,2018,31,1028
Odense,Mænd,Ugift,2018,32,899
Odense,Mænd,Ugift,2018,33,799
Odense,Mænd,Ugift,2018,34,693
Odense,Mænd,Ugift,2018,35,630
Odense,Mænd,Ugift,2018,36,575
Odense,Mænd,Ugift,2018,37,536
Odense,Mænd,Ugift,2018,38,544
Odense,Mænd,Ugift,2018,39,463
Odense,Mænd,Ugift,2018,40,455
Odense,Mænd,Ugift,2019,30,1294
Odense,Mænd,Ugift,2019,31,1118
Odense,Mænd,Ugift,2019,32,920
Odense,Mænd,Ugift,2019,33,807
Odense,Mænd,Ugift,2019,34,731
Odense,Mænd,Ugift,2019,35,651
Odense,Mænd,Ugift,2019,36,564
Odense,Mænd,Ugift,2019,37,532
Odense,Mænd,Ugift,2019,38,515
Odense,Mænd,Ugift,2019,39,526
Odense,Mænd,Ugift,2019,40,447
Odense,Mænd,Ugift,2020,30,1273
Odense,Mænd,Ugift,2020,31,1143
Odense,Mænd,Ugift,2020,32,1008
Odense,Mænd,Ugift,2020,33,854
Odense,Mænd,Ugift,2020,34,759
Odense,Mænd,Ugift,2020,35,695
Odense,Mænd,Ugift,2020,36,599
Odense,Mænd,Ugift,2020,37,533
Odense,Mænd,Ugift,2020,38,498
Odense,Mænd,Ugift,2020,39,477
Odense,Mænd,Ugift,2020,40,487
Odense,Mænd,Gift/separeret,2016,30,321
Odense,Mænd,Gift/separeret,2016,31,355
Odense,Mænd,Gift/separeret,2016,32,367
Odense,Mænd,Gift/separeret,2016,33,429
Odense,Mænd,Gift/separeret,2016,34,449
Odense,Mænd,Gift/separeret,2016,35,493
Odense,Mænd,Gift/separeret,2016,36,535
Odense,Mænd,Gift/separeret,2016,37,552
Odense,Mænd,Gift/separeret,2016,38,524
Odense,Mænd,Gift/separeret,2016,39,539
Odense,Mænd,Gift/separeret,2016,40,622
Odense,Mænd,Gift/separeret,2017,30,331
Odense,Mænd,Gift/separeret,2017,31,366
Odense,Mænd,Gift/separeret,2017,32,389
Odense,Mænd,Gift/separeret,2017,33,383
Odense,Mænd,Gift/separeret,2017,34,452
Odense,Mænd,Gift/separeret,2017,35,478
Odense,Mænd,Gift/separeret,2017,36,504
Odense,Mænd,Gift/separeret,2017,37,559
Odense,Mænd,Gift/separeret,2017,38,557
Odense,Mænd,Gift/separeret,2017,39,533
Odense,Mænd,Gift/separeret,2017,40,551
Odense,Mænd,Gift/separeret,2018,30,318
Odense,Mænd,Gift/separeret,2018,31,388
Odense,Mænd,Gift/separeret,2018,32,410
Odense,Mænd,Gift/separeret,2018,33,424
Odense,Mænd,Gift/separeret,2018,34,408
Odense,Mænd,Gift/separeret,2018,35,472
Odense,Mænd,Gift/separeret,2018,36,497
Odense,Mænd,Gift/separeret,2018,37,522
Odense,Mænd,Gift/separeret,2018,38,576
Odense,Mænd,Gift/separeret,2018,39,589
Odense,Mænd,Gift/separeret,2018,40,552
Odense,Mænd,Gift/separeret,2019,30,340
Odense,Mænd,Gift/separeret,2019,31,364
Odense,Mænd,Gift/separeret,2019,32,427
Odense,Mænd,Gift/separeret,2019,33,472
Odense,Mænd,Gift/separeret,2019,34,456
Odense,Mænd,Gift/separeret,2019,35,439
Odense,Mænd,Gift/separeret,2019,36,483
Odense,Mænd,Gift/separeret,2019,37,505
Odense,Mænd,Gift/separeret,2019,38,521
Odense,Mænd,Gift/separeret,2019,39,593
Odense,Mænd,Gift/separeret,2019,40,586
Odense,Mænd,Gift/separeret,2020,30,363
Odense,Mænd,Gift/separeret,2020,31,379
Odense,Mænd,Gift/separeret,2020,32,414
Odense,Mænd,Gift/separeret,2020,33,435
Odense,Mænd,Gift/separeret,2020,34,465
Odense,Mænd,Gift/separeret,2020,35,465
Odense,Mænd,Gift/separeret,2020,36,452
Odense,Mænd,Gift/separeret,2020,37,486
Odense,Mænd,Gift/separeret,2020,38,509
Odense,Mænd,Gift/separeret,2020,39,532
Odense,Mænd,Gift/separeret,2020,40,604
Odense,Mænd,Enke/enkemand,2016,30,0
Odense,Mænd,Enke/enkemand,2016,31,1
Odense,Mænd,Enke/enkemand,2016,32,0
Odense,Mænd,Enke/enkemand,2016,33,0
Odense,Mænd,Enke/enkemand,2016,34,0
Odense,Mænd,Enke/enkemand,2016,35,1
Odense,Mænd,Enke/enkemand,2016,36,0
Odense,Mænd,Enke/enkemand,2016,37,0
Odense,Mænd,Enke/enkemand,2016,38,1
Odense,Mænd,Enke/enkemand,2016,39,1
Odense,Mænd,Enke/enkemand,2016,40,1
Odense,Mænd,Enke/enkemand,2017,30,0
Odense,Mænd,Enke/enkemand,2017,31,0
Odense,Mænd,Enke/enkemand,2017,32,1
Odense,Mænd,Enke/enkemand,2017,33,0
Odense,Mænd,Enke/enkemand,2017,34,0
Odense,Mænd,Enke/enkemand,2017,35,0
Odense,Mænd,Enke/enkemand,2017,36,1
Odense,Mænd,Enke/enkemand,2017,37,0
Odense,Mænd,Enke/enkemand,2017,38,0
Odense,Mænd,Enke/enkemand,2017,39,3
Odense,Mænd,Enke/enkemand,2017,40,1
Odense,Mænd,Enke/enkemand,2018,30,0
Odense,Mænd,Enke/enkemand,2018,31,0
Odense,Mænd,Enke/enkemand,2018,32,0
Odense,Mænd,Enke/enkemand,2018,33,1
Odense,Mænd,Enke/enkemand,2018,34,0
Odense,Mænd,Enke/enkemand,2018,35,1
Odense,Mænd,Enke/enkemand,2018,36,0
Odense,Mænd,Enke/enkemand,2018,37,1
Odense,Mænd,Enke/enkemand,2018,38,0
Odense,Mænd,Enke/enkemand,2018,39,0
Odense,Mænd,Enke/enkemand,2018,40,3
Odense,Mænd,Enke/enkemand,2019,30,0
Odense,Mænd,Enke/enkemand,2019,31,0
Odense,Mænd,Enke/enkemand,2019,32,0
Odense,Mænd,Enke/enkemand,2019,33,2
Odense,Mænd,Enke/enkemand,2019,34,1
Odense,Mænd,Enke/enkemand,2019,35,0
Odense,Mænd,Enke/enkemand,2019,36,0
Odense,Mænd,Enke/enkemand,2019,37,0
Odense,Mænd,Enke/enkemand,2019,38,1
Odense,Mænd,Enke/enkemand,2019,39,0
Odense,Mænd,Enke/enkemand,2019,40,0
Odense,Mænd,Enke/enkemand,2020,30,0
Odense,Mænd,Enke/enkemand,2020,31,0
Odense,Mænd,Enke/enkemand,2020,32,0
Odense,Mænd,Enke/enkemand,2020,33,1
Odense,Mænd,Enke/enkemand,2020,34,2
Odense,Mænd,Enke/enkemand,2020,35,1
Odense,Mænd,Enke/enkemand,2020,36,0
Odense,Mænd,Enke/enkemand,2020,37,0
Odense,Mænd,Enke/enkemand,2020,38,0
Odense,Mænd,Enke/enkemand,2020,39,3
Odense,Mænd,Enke/enkemand,2020,40,0
Odense,Mænd,Fraskilt,2016,30,21
Odense,Mænd,Fraskilt,2016,31,29
Odense,Mænd,Fraskilt,2016,32,31
Odense,Mænd,Fraskilt,2016,33,33
Odense,Mænd,Fraskilt,2016,34,50
Odense,Mænd,Fraskilt,2016,35,65
Odense,Mænd,Fraskilt,2016,36,85
Odense,Mænd,Fraskilt,2016,37,95
Odense,Mænd,Fraskilt,2016,38,95
Odense,Mænd,Fraskilt,2016,39,95
Odense,Mænd,Fraskilt,2016,40,116
Odense,Mænd,Fraskilt,2017,30,22
Odense,Mænd,Fraskilt,2017,31,33
Odense,Mænd,Fraskilt,2017,32,34
Odense,Mænd,Fraskilt,2017,33,37
Odense,Mænd,Fraskilt,2017,34,43
Odense,Mænd,Fraskilt,2017,35,56
Odense,Mænd,Fraskilt,2017,36,66
Odense,Mænd,Fraskilt,2017,37,94
Odense,Mænd,Fraskilt,2017,38,105
Odense,Mænd,Fraskilt,2017,39,98
Odense,Mænd,Fraskilt,2017,40,95
Odense,Mænd,Fraskilt,2018,30,20
Odense,Mænd,Fraskilt,2018,31,28
Odense,Mænd,Fraskilt,2018,32,29
Odense,Mænd,Fraskilt,2018,33,47
Odense,Mænd,Fraskilt,2018,34,38
Odense,Mænd,Fraskilt,2018,35,52
Odense,Mænd,Fraskilt,2018,36,60
Odense,Mænd,Fraskilt,2018,37,73
Odense,Mænd,Fraskilt,2018,38,98
Odense,Mænd,Fraskilt,2018,39,115
Odense,Mænd,Fraskilt,2018,40,108
Odense,Mænd,Fraskilt,2019,30,18
Odense,Mænd,Fraskilt,2019,31,20
Odense,Mænd,Fraskilt,2019,32,34
Odense,Mænd,Fraskilt,2019,33,43
Odense,Mænd,Fraskilt,2019,34,49
Odense,Mænd,Fraskilt,2019,35,43
Odense,Mænd,Fraskilt,2019,36,61
Odense,Mænd,Fraskilt,2019,37,72
Odense,Mænd,Fraskilt,2019,38,79
Odense,Mænd,Fraskilt,2019,39,93
Odense,Mænd,Fraskilt,2019,40,117
Odense,Mænd,Fraskilt,2020,30,28
Odense,Mænd,Fraskilt,2020,31,23
Odense,Mænd,Fraskilt,2020,32,28
Odense,Mænd,Fraskilt,2020,33,38
Odense,Mænd,Fraskilt,2020,34,48
Odense,Mænd,Fraskilt,2020,35,60
Odense,Mænd,Fraskilt,2020,36,53
Odense,Mænd,Fraskilt,2020,37,70
Odense,Mænd,Fraskilt,2020,38,84
Odense,Mænd,Fraskilt,2020,39,80
Odense,Mænd,Fraskilt,2020,40,91
Odense,Kvinder,Ugift,2016,30,801
Odense,Kvinder,Ugift,2016,31,701
Odense,Kvinder,Ugift,2016,32,650
Odense,Kvinder,Ugift,2016,33,519
Odense,Kvinder,Ugift,2016,34,484
Odense,Kvinder,Ugift,2016,35,427
Odense,Kvinder,Ugift,2016,36,388
Odense,Kvinder,Ugift,2016,37,374
Odense,Kvinder,Ugift,2016,38,360
Odense,Kvinder,Ugift,2016,39,345
Odense,Kvinder,Ugift,2016,40,335
Odense,Kvinder,Ugift,2017,30,828
Odense,Kvinder,Ugift,2017,31,684
Odense,Kvinder,Ugift,2017,32,626
Odense,Kvinder,Ugift,2017,33,602
Odense,Kvinder,Ugift,2017,34,475
Odense,Kvinder,Ugift,2017,35,453
Odense,Kvinder,Ugift,2017,36,402
Odense,Kvinder,Ugift,2017,37,367
Odense,Kvinder,Ugift,2017,38,351
Odense,Kvinder,Ugift,2017,39,340
Odense,Kvinder,Ugift,2017,40,335
Odense,Kvinder,Ugift,2018,30,922
Odense,Kvinder,Ugift,2018,31,743
Odense,Kvinder,Ugift,2018,32,638
Odense,Kvinder,Ugift,2018,33,574
Odense,Kvinder,Ugift,2018,34,556
Odense,Kvinder,Ugift,2018,35,444
Odense,Kvinder,Ugift,2018,36,452
Odense,Kvinder,Ugift,2018,37,372
Odense,Kvinder,Ugift,2018,38,343
Odense,Kvinder,Ugift,2018,39,337
Odense,Kvinder,Ugift,2018,40,333
Odense,Kvinder,Ugift,2019,30,954
Odense,Kvinder,Ugift,2019,31,826
Odense,Kvinder,Ugift,2019,32,655
Odense,Kvinder,Ugift,2019,33,591
Odense,Kvinder,Ugift,2019,34,535
Odense,Kvinder,Ugift,2019,35,517
Odense,Kvinder,Ugift,2019,36,424
Odense,Kvinder,Ugift,2019,37,419
Odense,Kvinder,Ugift,2019,38,352
Odense,Kvinder,Ugift,2019,39,337
Odense,Kvinder,Ugift,2019,40,323
Odense,Kvinder,Ugift,2020,30,1006
Odense,Kvinder,Ugift,2020,31,875
Odense,Kvinder,Ugift,2020,32,730
Odense,Kvinder,Ugift,2020,33,601
Odense,Kvinder,Ugift,2020,34,546
Odense,Kvinder,Ugift,2020,35,488
Odense,Kvinder,Ugift,2020,36,488
Odense,Kvinder,Ugift,2020,37,388
Odense,Kvinder,Ugift,2020,38,402
Odense,Kvinder,Ugift,2020,39,348
Odense,Kvinder,Ugift,2020,40,318
Odense,Kvinder,Gift/separeret,2016,30,416
Odense,Kvinder,Gift/separeret,2016,31,445
Odense,Kvinder,Gift/separeret,2016,32,463
Odense,Kvinder,Gift/separeret,2016,33,482
Odense,Kvinder,Gift/separeret,2016,34,459
Odense,Kvinder,Gift/separeret,2016,35,541
Odense,Kvinder,Gift/separeret,2016,36,624
Odense,Kvinder,Gift/separeret,2016,37,607
Odense,Kvinder,Gift/separeret,2016,38,686
Odense,Kvinder,Gift/separeret,2016,39,623
Odense,Kvinder,Gift/separeret,2016,40,701
Odense,Kvinder,Gift/separeret,2017,30,436
Odense,Kvinder,Gift/separeret,2017,31,466
Odense,Kvinder,Gift/separeret,2017,32,476
Odense,Kvinder,Gift/separeret,2017,33,480
Odense,Kvinder,Gift/separeret,2017,34,500
Odense,Kvinder,Gift/separeret,2017,35,459
Odense,Kvinder,Gift/separeret,2017,36,546
Odense,Kvinder,Gift/separeret,2017,37,625
Odense,Kvinder,Gift/separeret,2017,38,604
Odense,Kvinder,Gift/separeret,2017,39,695
Odense,Kvinder,Gift/separeret,2017,40,621
Odense,Kvinder,Gift/separeret,2018,30,417
Odense,Kvinder,Gift/separeret,2018,31,462
Odense,Kvinder,Gift/separeret,2018,32,501
Odense,Kvinder,Gift/separeret,2018,33,500
Odense,Kvinder,Gift/separeret,2018,34,497
Odense,Kvinder,Gift/separeret,2018,35,507
Odense,Kvinder,Gift/separeret,2018,36,467
Odense,Kvinder,Gift/separeret,2018,37,542
Odense,Kvinder,Gift/separeret,2018,38,638
Odense,Kvinder,Gift/separeret,2018,39,613
Odense,Kvinder,Gift/separeret,2018,40,684
Odense,Kvinder,Gift/separeret,2019,30,467
Odense,Kvinder,Gift/separeret,2019,31,474
Odense,Kvinder,Gift/separeret,2019,32,489
Odense,Kvinder,Gift/separeret,2019,33,531
Odense,Kvinder,Gift/separeret,2019,34,533
Odense,Kvinder,Gift/separeret,2019,35,511
Odense,Kvinder,Gift/separeret,2019,36,507
Odense,Kvinder,Gift/separeret,2019,37,478
Odense,Kvinder,Gift/separeret,2019,38,561
Odense,Kvinder,Gift/separeret,2019,39,626
Odense,Kvinder,Gift/separeret,2019,40,620
Odense,Kvinder,Gift/separeret,2020,30,474
Odense,Kvinder,Gift/separeret,2020,31,478
Odense,Kvinder,Gift/separeret,2020,32,497
Odense,Kvinder,Gift/separeret,2020,33,503
Odense,Kvinder,Gift/separeret,2020,34,537
Odense,Kvinder,Gift/separeret,2020,35,546
Odense,Kvinder,Gift/separeret,2020,36,520
Odense,Kvinder,Gift/separeret,2020,37,515
Odense,Kvinder,Gift/separeret,2020,38,485
Odense,Kvinder,Gift/separeret,2020,39,571
Odense,Kvinder,Gift/separeret,2020,40,621
Odense,Kvinder,Enke/enkemand,2016,30,0
Odense,Kvinder,Enke/enkemand,2016,31,0
Odense,Kvinder,Enke/enkemand,2016,32,0
Odense,Kvinder,Enke/enkemand,2016,33,1
Odense,Kvinder,Enke/enkemand,2016,34,3
Odense,Kvinder,Enke/enkemand,2016,35,3
Odense,Kvinder,Enke/enkemand,2016,36,5
Odense,Kvinder,Enke/enkemand,2016,37,2
Odense,Kvinder,Enke/enkemand,2016,38,9
Odense,Kvinder,Enke/enkemand,2016,39,4
Odense,Kvinder,Enke/enkemand,2016,40,6
Odense,Kvinder,Enke/enkemand,2017,30,0
Odense,Kvinder,Enke/enkemand,2017,31,0
Odense,Kvinder,Enke/enkemand,2017,32,0
Odense,Kvinder,Enke/enkemand,2017,33,1
Odense,Kvinder,Enke/enkemand,2017,34,1
Odense,Kvinder,Enke/enkemand,2017,35,4
Odense,Kvinder,Enke/enkemand,2017,36,3
Odense,Kvinder,Enke/enkemand,2017,37,6
Odense,Kvinder,Enke/enkemand,2017,38,2
Odense,Kvinder,Enke/enkemand,2017,39,8
Odense,Kvinder,Enke/enkemand,2017,40,6
Odense,Kvinder,Enke/enkemand,2018,30,3
Odense,Kvinder,Enke/enkemand,2018,31,1
Odense,Kvinder,Enke/enkemand,2018,32,0
Odense,Kvinder,Enke/enkemand,2018,33,0
Odense,Kvinder,Enke/enkemand,2018,34,2
Odense,Kvinder,Enke/enkemand,2018,35,2
Odense,Kvinder,Enke/enkemand,2018,36,4
Odense,Kvinder,Enke/enkemand,2018,37,4
Odense,Kvinder,Enke/enkemand,2018,38,7
Odense,Kvinder,Enke/enkemand,2018,39,4
Odense,Kvinder,Enke/enkemand,2018,40,7
Odense,Kvinder,Enke/enkemand,2019,30,0
Odense,Kvinder,Enke/enkemand,2019,31,3
Odense,Kvinder,Enke/enkemand,2019,32,1
Odense,Kvinder,Enke/enkemand,2019,33,0
Odense,Kvinder,Enke/enkemand,2019,34,2
Odense,Kvinder,Enke/enkemand,2019,35,2
Odense,Kvinder,Enke/enkemand,2019,36,2
Odense,Kvinder,Enke/enkemand,2019,37,3
Odense,Kvinder,Enke/enkemand,2019,38,3
Odense,Kvinder,Enke/enkemand,2019,39,8
Odense,Kvinder,Enke/enkemand,2019,40,5
Odense,Kvinder,Enke/enkemand,2020,30,0
Odense,Kvinder,Enke/enkemand,2020,31,0
Odense,Kvinder,Enke/enkemand,2020,32,3
Odense,Kvinder,Enke/enkemand,2020,33,1
Odense,Kvinder,Enke/enkemand,2020,34,0
Odense,Kvinder,Enke/enkemand,2020,35,2
Odense,Kvinder,Enke/enkemand,2020,36,1
Odense,Kvinder,Enke/enkemand,2020,37,3
Odense,Kvinder,Enke/enkemand,2020,38,3
Odense,Kvinder,Enke/enkemand,2020,39,3
Odense,Kvinder,Enke/enkemand,2020,40,10
Odense,Kvinder,Fraskilt,2016,30,53
Odense,Kvinder,Fraskilt,2016,31,39
Odense,Kvinder,Fraskilt,2016,32,51
Odense,Kvinder,Fraskilt,2016,33,93
Odense,Kvinder,Fraskilt,2016,34,90
Odense,Kvinder,Fraskilt,2016,35,96
Odense,Kvinder,Fraskilt,2016,36,106
Odense,Kvinder,Fraskilt,2016,37,148
Odense,Kvinder,Fraskilt,2016,38,153
Odense,Kvinder,Fraskilt,2016,39,151
Odense,Kvinder,Fraskilt,2016,40,190
Odense,Kvinder,Fraskilt,2017,30,45
Odense,Kvinder,Fraskilt,2017,31,57
Odense,Kvinder,Fraskilt,2017,32,51
Odense,Kvinder,Fraskilt,2017,33,58
Odense,Kvinder,Fraskilt,2017,34,102
Odense,Kvinder,Fraskilt,2017,35,92
Odense,Kvinder,Fraskilt,2017,36,102
Odense,Kvinder,Fraskilt,2017,37,117
Odense,Kvinder,Fraskilt,2017,38,156
Odense,Kvinder,Fraskilt,2017,39,164
Odense,Kvinder,Fraskilt,2017,40,163
Odense,Kvinder,Fraskilt,2018,30,47
Odense,Kvinder,Fraskilt,2018,31,49
Odense,Kvinder,Fraskilt,2018,32,67
Odense,Kvinder,Fraskilt,2018,33,61
Odense,Kvinder,Fraskilt,2018,34,70
Odense,Kvinder,Fraskilt,2018,35,102
Odense,Kvinder,Fraskilt,2018,36,97
Odense,Kvinder,Fraskilt,2018,37,105
Odense,Kvinder,Fraskilt,2018,38,126
Odense,Kvinder,Fraskilt,2018,39,155
Odense,Kvinder,Fraskilt,2018,40,177
Odense,Kvinder,Fraskilt,2019,30,39
Odense,Kvinder,Fraskilt,2019,31,49
Odense,Kvinder,Fraskilt,2019,32,56
Odense,Kvinder,Fraskilt,2019,33,76
Odense,Kvinder,Fraskilt,2019,34,64
Odense,Kvinder,Fraskilt,2019,35,85
Odense,Kvinder,Fraskilt,2019,36,113
Odense,Kvinder,Fraskilt,2019,37,104
Odense,Kvinder,Fraskilt,2019,38,105
Odense,Kvinder,Fraskilt,2019,39,142
Odense,Kvinder,Fraskilt,2019,40,154
Odense,Kvinder,Fraskilt,2020,30,39
Odense,Kvinder,Fraskilt,2020,31,41
Odense,Kvinder,Fraskilt,2020,32,54
Odense,Kvinder,Fraskilt,2020,33,63
Odense,Kvinder,Fraskilt,2020,34,84
Odense,Kvinder,Fraskilt,2020,35,75
Odense,Kvinder,Fraskilt,2020,36,98
Odense,Kvinder,Fraskilt,2020,37,121
Odense,Kvinder,Fraskilt,2020,38,110
Odense,Kvinder,Fraskilt,2020,39,115
Odense,Kvinder,Fraskilt,2020,40,152
